GPU: NVIDIA GeForce RTX 5090
VRAM cap: 30.0GB (88% of 34GB)
BigBaseline: 63,486,976 params
Resumed from ./weights_frank/best.pt: step=90000, val_loss=6.9694

Training from step 90000 to 500000
Batch: 8 x 4 = 32
============================================================
`trust_remote_code` is not supported anymore.
Please check that the Hugging Face dataset 'openwebtext' isn't based on a loading script and remove `trust_remote_code`.
If the dataset is based on a loading script, please ask the dataset author to remove it and convert it to a standard format like Parquet.
Token indices sequence length is longer than the specified maximum sequence length for this model (1100 > 1024). Running this sequence through the model will result in indexing errors
  step= 170000  CE=5.6259  lr=2.43e-04  spd=6.9s/s  ETA=13.3h
  >>> VAL=6.5251 (best=6.5329) PPL=682.0
  step= 170500  CE=5.5733  lr=2.42e-04  spd=6.9s/s  ETA=13.2h
  step= 171000  CE=5.6338  lr=2.42e-04  spd=6.9s/s  ETA=13.2h
  step= 171500  CE=5.5988  lr=2.41e-04  spd=6.9s/s  ETA=13.2h
  step= 172000  CE=5.6112  lr=2.41e-04  spd=6.9s/s  ETA=13.2h
  step= 172500  CE=5.6222  lr=2.41e-04  spd=6.9s/s  ETA=13.2h
  step= 173000  CE=5.6291  lr=2.40e-04  spd=6.9s/s  ETA=13.1h
  step= 173500  CE=5.6165  lr=2.40e-04  spd=6.9s/s  ETA=13.1h
  step= 174000  CE=5.6036  lr=2.40e-04  spd=6.9s/s  ETA=13.1h
  step= 174500  CE=5.6015  lr=2.39e-04  spd=6.9s/s  ETA=13.1h
  step= 175000  CE=5.5887  lr=2.39e-04  spd=6.9s/s  ETA=13.1h
  step= 175500  CE=5.6070  lr=2.38e-04  spd=6.9s/s  ETA=13.0h
  step= 176000  CE=5.6226  lr=2.38e-04  spd=6.9s/s  ETA=13.0h
  step= 176500  CE=5.5921  lr=2.38e-04  spd=6.9s/s  ETA=13.0h
  step= 177000  CE=5.5794  lr=2.37e-04  spd=6.9s/s  ETA=13.0h
  step= 177500  CE=5.5913  lr=2.37e-04  spd=6.9s/s  ETA=12.9h
  step= 178000  CE=5.5912  lr=2.37e-04  spd=6.9s/s  ETA=12.9h
  step= 178500  CE=5.5789  lr=2.36e-04  spd=6.9s/s  ETA=12.9h
  step= 179000  CE=5.5487  lr=2.36e-04  spd=6.9s/s  ETA=12.9h
  step= 179500  CE=5.5643  lr=2.35e-04  spd=6.9s/s  ETA=12.9h
  step= 180000  CE=5.6076  lr=2.35e-04  spd=6.9s/s  ETA=12.8h
  >>> VAL=6.4878 (best=6.5251) PPL=657.1
  step= 180500  CE=5.6334  lr=2.35e-04  spd=6.9s/s  ETA=12.8h
  step= 181000  CE=5.6110  lr=2.34e-04  spd=6.9s/s  ETA=12.8h
  step= 181500  CE=5.5933  lr=2.34e-04  spd=6.9s/s  ETA=12.8h
  step= 182000  CE=5.6163  lr=2.34e-04  spd=6.9s/s  ETA=12.8h
  step= 182500  CE=5.5819  lr=2.33e-04  spd=6.9s/s  ETA=12.7h
  step= 183000  CE=5.5866  lr=2.33e-04  spd=6.9s/s  ETA=12.7h
  step= 183500  CE=5.5763  lr=2.32e-04  spd=6.9s/s  ETA=12.7h
  step= 184000  CE=5.5919  lr=2.32e-04  spd=6.9s/s  ETA=12.7h
  step= 184500  CE=5.5616  lr=2.32e-04  spd=6.9s/s  ETA=12.6h
  step= 185000  CE=5.5879  lr=2.31e-04  spd=6.9s/s  ETA=12.6h
